Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes"
390,Oglethorpe Mall Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Savannah, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"7 Mall Annex, Savannah, GA 31406",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Savannah,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chatham County,https://web.archive.org/web/20191108161218/https://liveoakpl.org/locations/oglethorpe,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-3914,https://web.archive.org/web/20191108161218/https://liveoakpl.org/locations/oglethorpe,2019-11-08,mailto:boyda@liveoakpl.org,https://web.archive.org/web/20191108161218/https://liveoakpl.org/locations/oglethorpe,2019-11-08,https://liveoakpl.org/locations/oglethorpe,https://web.archive.org/web/20191108161218/https://liveoakpl.org/locations/oglethorpe,2019-11-08,,,,"","","",Live Oak Public Libraries,https://web.archive.org/web/20191022193619/https://www.liveoakpl.org/home,2019-10-22,,,,,,,,,,,,,,
391,Pooler Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Pooler, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"216 South Rogers Street, Pooler, GA 31322",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Pooler,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chatham County,https://web.archive.org/web/20191108161413/https://liveoakpl.org/locations/pooler,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-8638,https://web.archive.org/web/20191108161413/https://liveoakpl.org/locations/pooler,2019-11-08,mailto:taylorpackj@liveoakpl.org,https://web.archive.org/web/20191108161413/https://liveoakpl.org/locations/pooler,2019-11-08,https://liveoakpl.org/locations/pooler,https://web.archive.org/web/20191108161413/https://liveoakpl.org/locations/pooler,2019-11-08,,,,"","","",Live Oak Public Libraries,https://web.archive.org/web/20191022193619/https://www.liveoakpl.org/home,2019-10-22,,,,,,,,,,,,,,
392,Port City Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Savannah, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"3501 Houlihan Avenue, Savannah, GA 31408",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Savannah,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chatham County,https://web.archive.org/web/20191108161606/https://liveoakpl.org/locations/portcity,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-1978,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:hendersons@liveoakpl.org,https://web.archive.org/web/20191108161606/https://liveoakpl.org/locations/portcity,2019-11-08,https://liveoakpl.org/locations/portcity,https://web.archive.org/web/20191108161606/https://liveoakpl.org/locations/portcity,2019-11-08,,,,"","","",Live Oak Public Libraries,https://web.archive.org/web/20191022193619/https://www.liveoakpl.org/home,2019-10-22,,,,,,,,,,,,,,
394,Southwest Chatham Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Savannah, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"14097 Abercorn Street, Savannah, GA 31419",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Savannah,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chatham County,https://web.archive.org/web/20191108162046/https://liveoakpl.org/locations/southwest,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-5917,https://web.archive.org/web/20191108162046/https://liveoakpl.org/locations/southwest,2019-11-08,mailto:brickeym@liveoakpl.org,https://web.archive.org/web/20191108162046/https://liveoakpl.org/locations/southwest,2019-11-08,https://liveoakpl.org/locations/southwest,https://web.archive.org/web/20191108162046/https://liveoakpl.org/locations/southwest,2019-11-08,,,,"","","",Live Oak Public Libraries,https://web.archive.org/web/20191022193619/https://www.liveoakpl.org/home,2019-10-22,,,,,,,,,,,,,,
396,Tybee Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Tybee Island, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"405 Butler Avenue, Tybee Island, GA 31328",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Tybee Island,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chatham County,https://web.archive.org/web/20191108162655/https://liveoakpl.org/locations/tybee,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-9430,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:powersl@liveoakpl.org,https://web.archive.org/web/20191108162655/https://liveoakpl.org/locations/tybee,2019-11-08,https://liveoakpl.org/locations/tybee,https://web.archive.org/web/20191108162655/https://liveoakpl.org/locations/tybee,2019-11-08,,,,"","","",Live Oak Public Libraries,https://web.archive.org/web/20191022193619/https://www.liveoakpl.org/home,2019-10-22,,,,1619,https://web.archive.org/web/20191108162655/https://liveoakpl.org/locations/tybee,2019-11-08,31328,https://web.archive.org/web/20191108162655/https://liveoakpl.org/locations/tybee,2019-11-08,,,,,
397,W W Law Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Savannah, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"909 East Bolton Street, Savannah, GA 31401",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Savannah,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chatham County,https://web.archive.org/web/20191108164936/https://liveoakpl.org/locations/wwlaw,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-7458,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:mckivers@liveoakpl.org,https://web.archive.org/web/20191108164936/https://liveoakpl.org/locations/wwlaw,2019-11-08,https://liveoakpl.org/locations/wwlaw,https://web.archive.org/web/20191108164936/https://liveoakpl.org/locations/wwlaw,2019-11-08,,,,"","","",Live Oak Public Libraries,https://web.archive.org/web/20191022193619/https://www.liveoakpl.org/home,2019-10-22,,,,,,,,,,,,,,
404,Gordon Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Gordon, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"284 Milledgeville Highway West, Gordon, GA 31031",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gordon,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Wilkinson County,https://web.archive.org/web/20191108172615/http://bibblib.org/locations/gordon-public-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-6457,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://bibblib.org/locations/gordon-public-library/,https://web.archive.org/web/20191108172615/http://bibblib.org/locations/gordon-public-library/,2019-11-08,,,,"","","",Middle Georgia Regional Library,https://web.archive.org/web/20191022193746/http://bibblib.org/,2019-10-22,,,,,,,,,,,,,,
406,Jones County Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Gray, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"146 Railroad Avenue, Gray, GA 31032",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gray,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Jones County,https://web.archive.org/web/20191108171244/http://bibblib.org/locations/jones-county-public-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-8089,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://bibblib.org/locations/jones-county-public-library/,https://web.archive.org/web/20191108171244/http://bibblib.org/locations/jones-county-public-library/,2019-11-08,,,,"","","",Middle Georgia Regional Library,https://web.archive.org/web/20191022193746/http://bibblib.org/,2019-10-22,,,,,,,,,,,,,,
408,Montezuma Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Montezuma, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"506 North Dooly Street, Montezuma, GA 31063",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"Montezuma ",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Macon County,https://web.archive.org/web/20191108171857/http://bibblib.org/locations/montezuma-public-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-7044,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://bibblib.org/locations/montezuma-public-library/,https://web.archive.org/web/20191108171857/http://bibblib.org/locations/montezuma-public-library/,2019-11-08,,,,"","","",Middle Georgia Regional Library,https://web.archive.org/web/20191022193746/http://bibblib.org/,2019-10-22,,,,,,,,,,,,,,
409,Oglethorpe Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Oglethorpe, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"115 Chatham Street, Oglethorpe, GA 31068",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Oglethorpe,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Macon County,https://web.archive.org/web/20191108172045/http://bibblib.org/locations/oglethorpe-public-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-8065,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://bibblib.org/locations/oglethorpe-public-library/,https://web.archive.org/web/20191108172045/http://bibblib.org/locations/oglethorpe-public-library/,2019-11-08,,,,"","","",Middle Georgia Regional Library,https://web.archive.org/web/20191022193746/http://bibblib.org/,2019-10-22,,,,,,,,,,,,,,
413,Washington Memorial Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Macon, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"1180 Washington Avenue, Macon, GA 31201",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Macon,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Bibb County,https://web.archive.org/web/20191108170332/http://bibblib.org/locations/washington-memorial-library/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-2021,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://bibblib.org/locations/washington-memorial-library/,https://web.archive.org/web/20191108170332/http://bibblib.org/locations/washington-memorial-library/,2019-11-08,1923,https://web.archive.org/web/20191108170332/http://bibblib.org/locations/washington-memorial-library/,2019-11-08,"","","",Middle Georgia Regional Library,https://web.archive.org/web/20191022193746/http://bibblib.org/,2019-10-22,,,,,,,,,,,,,,
417,"Mountain Regional Library in Young Harris, Georgia",https://web.archive.org/web/20191108174326/https://www.mountainregionallibrary.org/mountain-regional-library-young-harris,2019-11-08,"public library in Young Harris, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"698 Miller Street, Young Harris, GA 30582",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Young Harris,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Towns County,https://web.archive.org/web/20191108174326/https://www.mountainregionallibrary.org/mountain-regional-library-young-harris,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-4816,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:cgibson@mountainregionallibrary.org,https://web.archive.org/web/20191108174326/https://www.mountainregionallibrary.org/mountain-regional-library-young-harris,2019-11-08,https://www.mountainregionallibrary.org/mountain-regional-library-young-harris,https://web.archive.org/web/20191108174326/https://www.mountainregionallibrary.org/mountain-regional-library-young-harris,2019-11-08,,,,"","","",Mountain Regional Library System,https://web.archive.org/web/20191022193918/https://www.mountainregionallibrary.org/,2019-10-22,,,,,,,,,,,,,,
418,Towns County Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Hiawassee, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"99 South Berrong Street, Hiawassee, GA 30546",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hiawassee,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Towns County,https://web.archive.org/web/20191108174648/https://www.mountainregionallibrary.org/towns-county-public-library,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-7770,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:libraryt@mountainregionallibrary.org,https://web.archive.org/web/20191108174648/https://www.mountainregionallibrary.org/towns-county-public-library,2019-11-08,https://www.mountainregionallibrary.org/towns-county-public-library,https://web.archive.org/web/20191108174648/https://www.mountainregionallibrary.org/towns-county-public-library,2019-11-08,,,,"","","",Mountain Regional Library System,https://web.archive.org/web/20191022193918/https://www.mountainregionallibrary.org/,2019-10-22,,,,,,,,,,,,,,
419,Union County Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Blairsville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"303 Hunt Martin Street, Blairsville, GA 30512",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Blairsville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Union County,https://web.archive.org/web/20191108174943/https://www.mountainregionallibrary.org/union-county-public-library,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-8941,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:union@mountainregionallibrary.org,https://web.archive.org/web/20191108174943/https://www.mountainregionallibrary.org/union-county-public-library,2019-11-08,https://www.mountainregionallibrary.org/union-county-public-library,https://web.archive.org/web/20191108174943/https://www.mountainregionallibrary.org/union-county-public-library,2019-11-08,,,,"","","",Mountain Regional Library System,https://web.archive.org/web/20191022193918/https://www.mountainregionallibrary.org/,2019-10-22,,,,,,,,,,,,,,
421,Jeanette Adams Zeigler Library Newborn,https://web.archive.org/web/20191108175603/http://newtonlibrary.org/about-your-library/branches/newborn-library-service-outlet,2019-11-08,"public library in Newborn, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"4224 Highway 142, Newborn, GA 30056",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Newborn,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Newton County,https://web.archive.org/web/20191108175603/http://newtonlibrary.org/about-your-library/branches/newborn-library-service-outlet,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-2682,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://newtonlibrary.org/about-your-library/branches/newborn-library-service-outlet,https://web.archive.org/web/20191108175603/http://newtonlibrary.org/about-your-library/branches/newborn-library-service-outlet,2019-11-08,,,,"","","",Newton County Library System,https://web.archive.org/web/20191022194013/http://newtonlibrary.org/,2019-10-22,,,,,,,,,,,,,,
422,Porter Memorial Branch Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Covington, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"6191 Highway 212, Covington, GA 30016",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Covington,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Newton County,https://web.archive.org/web/20191108175713/http://newtonlibrary.org/about-your-library/branches/porter-memorial-branch-library,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-2794,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://newtonlibrary.org/about-your-library/branches/porter-memorial-branch-library,https://web.archive.org/web/20191108175713/http://newtonlibrary.org/about-your-library/branches/porter-memorial-branch-library,2019-11-08,,,,"","","",Newton County Library System,https://web.archive.org/web/20191022194013/http://newtonlibrary.org/,2019-10-22,,,,,,,,,,,,,,
439,Johnson County Library,https://web.archive.org/web/20191112154620/http://www.ocrl.org/jc-home,2019-11-12,"public library in Wrightsville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2456 West Elm Street, Wrightsville, GA 31096",https://web.archive.org/web/20191112154620/http://www.ocrl.org/jc-home,2019-11-12,Wrightsville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Johnson County,https://web.archive.org/web/20191112154620/http://www.ocrl.org/jc-home,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-10712,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.ocrl.org/jc-home,https://web.archive.org/web/20191112154620/http://www.ocrl.org/jc-home,2019-11-12,,,,"","","",Oconee Regional Library,https://web.archive.org/web/20191022194223/http://www.ocrl.org/,2019-10-22,,,,,,,,,,,,,,
447,Montgomery County Public Library,https://web.archive.org/web/20191112160854/https://ohoopeelibrary.org/locations/montgomery-county-public-library/,2019-11-12,"public library in Mount Vernon, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"215 Railroad Avenue, Mount Vernon, GA 30445",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Mount Vernon,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Montgomery County,https://web.archive.org/web/20191112160854/https://ohoopeelibrary.org/locations/montgomery-county-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-4274,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:kellyn@ohoopeelibrary.org,https://web.archive.org/web/20191112160854/https://ohoopeelibrary.org/locations/montgomery-county-public-library/,2019-11-12,https://ohoopeelibrary.org/locations/montgomery-county-public-library/,https://web.archive.org/web/20191112160854/https://ohoopeelibrary.org/locations/montgomery-county-public-library/,2019-11-12,,,,"","","",Ohoopee Regional Library,https://web.archive.org/web/20191022194358/https://ohoopeelibrary.org/,2019-10-22,,,,,,,,,,,,,,
457,Thomas Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Fort Valley, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"315 Martin Luther King Jr. Drive, Fort Valley, GA 31030",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fort Valley,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Peach County,https://web.archive.org/web/20191112163525/http://www.peach.public.lib.ga.us/locations.html,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-2942,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.peach.public.lib.ga.us/locations.html,https://web.archive.org/web/20191112163525/http://www.peach.public.lib.ga.us/locations.html,2019-11-12,,,,"","","",Peach Public Libraries,https://web.archive.org/web/20191022194607/https://www.peachcounty.net/library.cfm,2019-10-22,,,,,,,,,,,,,,
458,Auburn Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Auburn, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"24 5th Street, Auburn, GA 30011",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Auburn,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Barrow County,https://web.archive.org/web/20191118151158/https://www.mapdevelopers.com/,2019-11-18,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"","","",-4207,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:boutwater@prlib.org,https://web.archive.org/web/20191112163738/http://auburn.prlib.org/,2019-11-12,http://auburn.prlib.org/,https://web.archive.org/web/20191112163738/http://auburn.prlib.org/,2019-11-12,,,,"","","",Piedmont Regional Library System,https://web.archive.org/web/20191022194538/https://prlib.org/,2019-10-22,,,,,,,,,,AuburnGALibrary,https://web.archive.org/web/20191112165616/https://www.facebook.com/AuburnGALibrary/,2019-11-12,,
